id,name,brand,sku,ean,category,form,price_czk,vitar,nasevitaminy,ceskevitaminy,vitar_url,nasevitaminy_url,ceskevitaminy_url,recommendation,recommendation_reason,source_count,has_conflict
prd_92a8cbfde774,Regenerační nápoje,Vitar,EN1130,,Hydratace a nápoje,Nápoj,339,True,False,False,https://www.vitar.cz/regeneracni-napoje/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_e8b3abab2995,Sportovní ponožky,Vitar,RB003,,Nezařazeno,Neurčeno,450,True,False,False,https://www.vitar.cz/sportovni-ponozky/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_7ac6651740c2,Vápník + hořčík + vitamin C - bez cukru,Vitar,41300003,8595011104417,Vitaminy a minerály,Šumivé tablety,32.9,True,True,False,https://www.vitar.cz/vapnik-horcik-vitamin-c-bez-cukru/,https://www.nasevitaminy.cz/vapnik-horcik-vitamin-c-bez-cukru,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_a58e8de643e3,Vápník + hořčík + vitamin C - bez cukru - šumivé tablety,Vitar,41300010,8595011110654,Vitaminy a minerály,Šumivé tablety,99.9,False,True,False,,https://www.nasevitaminy.cz/mix-6-sumivych-vitaminu-bez-cukru,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_432c23568700,Vitamin B12 - bez cukru,Vitar,41300004,8595011146462,Hydratace a nápoje,Šumivé tablety,32.9,True,True,False,https://www.vitar.cz/vitamin-b12-bez-cukru/,https://www.nasevitaminy.cz/vitamin-b12-bez-cukru-20-4-eff-tbl,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_3acf063672a6,Vitamin C - bez cukru,Vitar,41300006,8595011104356,Hydratace a nápoje,Šumivé tablety,32.9,True,True,False,https://www.vitar.cz/vitamin-c-bez-cukru/,https://www.nasevitaminy.cz/vitamin-c-bez-cukru,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_6dc2a8015531,Vitar Betaglukan,Vitar,43200411,8595011146622,Imunita,Stick pack,149,True,True,False,https://www.vitar.cz/vitar-betaglukan/,https://www.nasevitaminy.cz/vitar-betaglukan-150-mg,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_6bc2eb159906,Vitar Ginkgo Biloba Forte,Vitar,42200076,8595011125344,Hořčík,Kapsle,195,True,True,False,https://www.vitar.cz/vitar-ginkgo-biloba-forte/,https://www.nasevitaminy.cz/vitar-ginkgo-biloba-forte,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_fcfd4453ceca,Vitar Hořčík 375 mg,Vitar,00000023,,Hořčík,Šumivé tablety,87,True,False,False,https://www.vitar.cz/vitar-horcik-375-mg-1415/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_1bf1f7bbc20b,Vitar Hořčík 375 mg - ananas,Vitar,41221102,8595011133073,Hořčík,Šumivé tablety,69.6,False,True,False,,https://www.nasevitaminy.cz/vitar-horcik-375-mg-ananas,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_54954dba684d,Vitar Hořčík 375 mg - mango,Vitar,41220107,8595011127270,Hořčík,Šumivé tablety,69.6,False,True,False,,https://www.nasevitaminy.cz/vitar-horcik-375-mg-mango,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_e5a68b85653b,Vitar Kanadské brusinky AKUT 500 mg,Vitar,42201105,8595011135800,Močové cesty,Kapsle,110,True,True,False,https://www.vitar.cz/vitar-kanadske-brusinky-akut-500-mg/,https://www.nasevitaminy.cz/vitar-kanadske-brusinky-akut-500-mg,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_6103a67d91fb,Vitar Klidný spánek,Vitar,43200409,8595011145595,Spánek a stres,Prášek,149,True,True,False,https://www.vitar.cz/vitar-klidny-spanek/,https://www.nasevitaminy.cz/vitar-klidny-spanek,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_dc3160240380,Vitar Koenzym Q10 (100 mg) + vitamin E + selen + thiamin,Vitar,42300502,8595011140569,Srdce a oběh,Kapsle,467,True,True,False,https://www.vitar.cz/vitar-koenzym-q10-100-mg-vitamin-e-selen-thiamin/,https://www.nasevitaminy.cz/vitar-koenzym-q10-100-mg-vitamin-e-selen-thiamin,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_8b1de7e069fe,Vitar Koenzym Q10 (60 mg) + vitamin E + selen + thiamin,Vitar,42300501,8595011140545,Srdce a oběh,Kapsle,369,True,True,False,https://www.vitar.cz/vitar-koenzym-q10-60-mg-vitamin-e-selen-thiamin/,https://www.nasevitaminy.cz/vitar-koenzym-q10-60-mg-vitamin-e-selen-thiamin,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_f6273b0728fb,Vitar L-Tryptofan forte,Vitar,42200070,8595011123135,Hořčík,Kapsle,225,True,True,False,https://www.vitar.cz/vitar-l-tryptofan-forte/,https://www.nasevitaminy.cz/vitar-l-tryptofan-forte,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_8b76b5a331bb,Vitar Magnézium 400 mg + vitamin B6 + vitamin C,Vitar,00000024,,Hořčík,Prášek,149,True,False,False,https://www.vitar.cz/vitar-magnezium-400-mg-vitamin-b6-vitamin-c-1784/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_9115becaa384,Vitar Magnézium 400 mg + vitamin B6 + vitamin C - grep,Vitar,43200406,8595011136319,Hořčík,Neurčeno,119.2,False,True,False,,https://www.nasevitaminy.cz/vitar-magnezium-400-mg-vitamin-b6-vitamin-c-grep,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_3b62a97a2dda,Vitar Magnézium 400 mg + vitamin B6 + vitamin C - mango,Vitar,43200403,8595011135114,Hořčík,Neurčeno,119.2,False,True,False,,https://www.nasevitaminy.cz/vitar-magnezium-400-mg-vitamin-b6-vitamin-c-mango,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_002d3eb44325,Vitar Probiotika pomeranč,Vitar,43200407,8595011144512,Trávení a probiotika,Prášek,149,True,True,False,https://www.vitar.cz/vitar-probiotika-pomeranc/,https://www.nasevitaminy.cz/vitar-probiotika-pomeranc,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_8c59c5c74bb8,Vitar Rehydratace Active + probiotika šumivé tablety,Vitar,41201001,8595011145915,Hydratace a nápoje,Šumivé tablety,119,True,True,False,https://www.vitar.cz/vitar-rehydratace-active-probiotika-sumive-tablety/,https://www.nasevitaminy.cz/vitar-rehydratace-active-probiotika-sumive-tablety,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_2f6e4e441203,Vitar Rehydratace Active + probiotika sypká směs,Vitar,43601003,8595011144949,Hydratace a nápoje,Prášek,95,True,True,False,https://www.vitar.cz/vitar-rehydratace-active-probiotika-sypka-smes/,https://www.nasevitaminy.cz/vitar-rehydratace-active-probiotika-sypka-smes,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_c9c7a6a02614,Vitar Soda (prášek),Vitar,43700002,8595011100099,Trávení a probiotika,Prášek,55,True,True,False,https://www.vitar.cz/vitar-soda-prasek/,https://www.nasevitaminy.cz/vitar-soda-prasek,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_228447e1cc73,Vitar Soda (tablety),Vitar,43700001,8595011100068,Trávení a probiotika,Tablety,65,True,True,False,https://www.vitar.cz/vitar-soda-tablety/,https://www.nasevitaminy.cz/vitar-soda-tablety,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_acd127271966,Vitar Super beta-karoten (120 tbl) s měsíčkem a sedmikráskou,Vitar,42200091,8595011131901,"Krása, vlasy a pleť",Tablety,199.2,False,True,False,,https://www.nasevitaminy.cz/vitar-super-beta-karoten-120-tbl-s-mesickem-a-sedmikraskou,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_09b197d5704d,Vitar Super beta-karoten (60 tbl) s měsíčkem a sedmikráskou,Vitar,42200090,8595011131888,"Krása, vlasy a pleť",Tablety,103.2,False,True,False,,https://www.nasevitaminy.cz/vitar-super-beta-karoten-60-tbl-s-mesickem-a-sedmikraskou,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_e1964bf6014a,Vitar Super beta-karoten s měsíčkem a sedmikráskou,Vitar,00000022,,"Krása, vlasy a pleť",Tablety,129,True,False,False,https://www.vitar.cz/vitar-super-beta-karoten-s-mesickem-a-sedmikraskou/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_77a536d77548,Vitar Vápník + hořčík + zinek,Vitar,42200054,8595011119152,Vitaminy a minerály,Tablety,239,True,True,False,https://www.vitar.cz/vitar-vapnik-horcik-zinek/,https://www.nasevitaminy.cz/vitar-vapnik-horcik-zinek,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_f97c1a06f65d,Vitar Vazelina - Aloe vera a bambucké máslo,Vitar,43400003,8595011117424,"Krása, vlasy a pleť",Kosmetika,87,True,True,False,https://www.vitar.cz/vitar-vazelina-aloe-vera-a-bambucke-maslo/,https://www.nasevitaminy.cz/vitar-vazelina-aloe-vera-a-bambucke-maslo,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_70ebddd000bd,Vitar Vazelina - Extra jemná bílá,Vitar,00000010,,"Krása, vlasy a pleť",Kosmetika,79,True,False,False,https://www.vitar.cz/vitar-vazelina-extra-jemna-bila-1575/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_6f2831380e11,Vitar Vazelina - Extra jemná bílá 110 g,Vitar,43400001,8595011105940,"Krása, vlasy a pleť",Kosmetika,79,False,True,False,,https://www.nasevitaminy.cz/vitar-vazelina-extra-jemna-bila-2,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_b442a505b424,Vitar Vazelina - Extra jemná bílá 1kg,Vitar,43400006,8595011120080,"Krása, vlasy a pleť",Kosmetika,339,False,True,False,,https://www.nasevitaminy.cz/vitar-vazelina-extra-jemna-bila-1kg,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_e3908369ac99,Vitar Vazelina - Extra jemná bílá 400g,Vitar,43400005,8595011120066,"Krása, vlasy a pleť",Kosmetika,179,False,True,False,,https://www.nasevitaminy.cz/vitar-vazelina-extra-jemna-bila-400g,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_083a90b2e1fb,Vitar Vitamin C,Vitar,43700003,8595011100082,Imunita,Prášek,124,True,True,False,https://www.vitar.cz/vitar-vitamin-c/,https://www.nasevitaminy.cz/vitar-vitamin-c,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_99f1424b481f,Vitar Vitamin C 1000 mg s rakytníkem,Vitar,42201003,8595011133400,Imunita,Tablety,329,True,True,False,https://www.vitar.cz/vitar-vitamin-c-1000-mg-s-rakytnikem/,https://www.nasevitaminy.cz/vitar-vitamin-c-1000-mg-s-rakytnikem,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_21a392f488f7,Vitar Vitamin C 300 mg + rakytník + zinek,Vitar,43200404,8595011135701,Zdraví žen,Prášek,142,True,True,False,https://www.vitar.cz/vitar-vitamin-c-300-mg-rakytnik-zinek/,https://www.nasevitaminy.cz/vitar-vitamin-c-300-mg-rakytnik-zinek,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_94f92361eb5e,Vitar Vitamin C 500 mg s rakytníkem,Vitar,42201106,8595011135831,Imunita,Kapsle,115,True,True,False,https://www.vitar.cz/vitar-vitamin-c-500-mg-s-rakytnikem/,https://www.nasevitaminy.cz/vitar-vitamin-c-500-mg-s-rakytnikem,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_578c01f61eb3,Vitar Vitamin C + zinek,Vitar,42200000,8595011109498,Vitaminy a minerály,Tablety,64,True,True,False,https://www.vitar.cz/vitar-vitamin-c-zinek/,https://www.nasevitaminy.cz/vitar-vitamin-c-zinek,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_e971c224542f,Vitar Vitamin C + zinek + echinacea a šípek,Vitar,42200063,8595011121575,Imunita,Tablety,96,True,True,False,https://www.vitar.cz/vitar-vitamin-c-zinek-echinacea-a-sipek/,https://www.nasevitaminy.cz/vitar-vitamin-c-zinek-echinacea-a-sipek,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_978add548aa6,Vitar Vitamin D3 Forte 1000 IU,Vitar,42200097,8595011135657,Vitaminy a minerály,Tablety,109,True,True,False,https://www.vitar.cz/vitar-vitamin-d3-forte-1000-iu/,https://www.nasevitaminy.cz/vitar-vitamin-d3-forte-1000-iu,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_29db53ca9131,Vitar Vitamin K2 + D3 Forte,Vitar,42200098,8595011145243,Vitaminy a minerály,Tablety,189,True,True,False,https://www.vitar.cz/vitar-vitamin-k2-d3-forte/,https://www.nasevitaminy.cz/vitar-vitamin-k2-d3-forte,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_7ad386416648,Vitar Zinek 15 mg,Vitar,42300505,8595011141818,Imunita,Tablety,79,True,True,False,https://www.vitar.cz/vitar-zinek-15-mg/,https://www.nasevitaminy.cz/vitar-zinek-15-mg,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_000ed9c8c2a2,Vitar Kids Betaglukan multivitamin,Vitar Kids,44000112,8595011148169,Imunita,Tablety,209,True,True,False,https://www.vitar.cz/vitar-kids-betaglukan-multivitamin/,https://www.nasevitaminy.cz/vitar-kids-betaglukany-d3-60-tbl-doza,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_19a09de7c5d2,Vitar Kids Magnézium + B6,Vitar Kids,44000113,8595011149920,Děti,Tablety,169,True,True,False,https://www.vitar.cz/vitar-kids-magnezium-b6/,https://www.nasevitaminy.cz/vitar-kids-magnezium-b6-45-tbl-doza,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_c171c1d62623,Vitar Kids Multi želé DUOPACK,Vitar Kids,44000105,8595011147056,Děti,Želé / gummies,215.2,False,True,False,,https://www.nasevitaminy.cz/vitar-kids-multi-zele-duopack-2-x-50-zele,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_056f65c42d38,Vitar Kids Multi želé DUOPACK 2 x 40,Vitar Kids,44000114,8595011150049,Děti,Želé / gummies,239,True,True,False,https://www.vitar.cz/vitar-kids-multi-zele-duopack-2-x-40/,https://www.nasevitaminy.cz/vitar-kids-multi-zele-duopack-2-x-40-zele,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_4a538ec0a731,Vitar Kids Multivitamin,Vitar Kids,44000115,8595011143102,Zdraví žen,Šumivé tablety,79,True,True,False,https://www.vitar.cz/vitar-kids-multivitamin/,https://www.nasevitaminy.cz/vitar-kids-multivitamin,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_3f47151e52f9,Vitar Kids Multivitamin + kolostrum,Vitar Kids,44000107,8595011143089,Děti,Tablety,169,True,True,False,https://www.vitar.cz/vitar-kids-multivitamin-kolostrum/,https://www.nasevitaminy.cz/vitar-kids-multivitamin-kolostrum,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_0ec7af9b675d,Vitar Kids Multivitamin + kolostrum DUOPACK,Vitar Kids,44000106,8595011147070,Děti,Tablety,215.2,False,True,False,,https://www.nasevitaminy.cz/vitar-kids-multi-kolostr-um-duopack-2-x-45-tbl,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_041fbd09e20f,Vitar Kids Multivitamin želé,Vitar Kids,44000108,8595011143065,Vitaminy a minerály,Želé / gummies,169,True,True,False,https://www.vitar.cz/vitar-kids-multivitamin-zele/,https://www.nasevitaminy.cz/vitar-kids-multivitamin-zele,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_1d5a67b7d19f,Vitar Kids Omega 3 + vitaminy D3 a E,Vitar Kids,44000101,8595011143041,Děti,Kapsle,329,True,True,False,https://www.vitar.cz/vitar-kids-omega-3-vitaminy-d3-a-e/,https://www.nasevitaminy.cz/vitar-kids-omega-3-vitaminy-d3-a-e,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_5885edb5e5c6,Vitar Kids Probiotika,Vitar Kids,44000110,8595011147223,Děti,Prášek,159,True,True,False,https://www.vitar.cz/vitar-kids-probiotika/,https://www.nasevitaminy.cz/vitar-kids-probiotika-20-stick,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_dd7190ddb167,Vitar Kings Lipomagne + B komplex,Vitar Kings,42201032,8595011148220,Hořčík,Kapsle,394,True,True,False,https://www.vitar.cz/vitar-kings-lipomagne-b-komplex/,https://www.nasevitaminy.cz/vitar-kings-lipomagne-b-komplex-60-cps-blistr,,review,"Rozhodnout mezi VITAR.cz a NašeVitamíny.cz podle pozice, ceny a cílové skupiny.",2,False
prd_095a2b3d1b6c,Vitar Kings Lipomagne + B komplex - stick pack,Vitar Kings,43201001,8595011148534,Hořčík,Stick pack,189,True,True,False,https://www.vitar.cz/vitar-kings-lipomagne-b-komplex-stick-pack/,https://www.nasevitaminy.cz/vitar-kings-lipomagne-b-komplex-20-stick,,review,"Rozhodnout mezi VITAR.cz a NašeVitamíny.cz podle pozice, ceny a cílové skupiny.",2,False
prd_f1ad139be4f6,Vitar ORIGIN B-komplex forte,Vitar Origin,42300403,8595011138153,Spánek a stres,Kapsle,99,True,True,False,https://www.vitar.cz/vitar-eko-b-komplex-forte/,https://www.nasevitaminy.cz/vitar-eko-b-komplex-forte,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_4b0df5603a41,Vitar ORIGIN Betakaroten,Vitar Origin,42300408,8595011141672,"Krása, vlasy a pleť",Kapsle,176,True,True,False,https://www.vitar.cz/vitar-eko-betakaroten/,https://www.nasevitaminy.cz/vitar-eko-betakaroten,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_24f3d50948b8,Vitar ORIGIN Detox silná dávka,Vitar Origin,42300405,8595011138214,Trávení a probiotika,Kapsle,194,True,True,False,https://www.vitar.cz/vitar-eko-detox-silna-davka/,https://www.nasevitaminy.cz/vitar-eko-detox-silna-davka,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_5a3bbc73e3a1,Vitar ORIGIN Hlíva ústřičná,Vitar Origin,42300413,8595011143294,Imunita,Kapsle,174,True,True,False,https://www.vitar.cz/vitar-eko-hliva-ustricna/,https://www.nasevitaminy.cz/vitar-eko-hliva-ustricna,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_b74113aac22f,Vitar ORIGIN Hořčík Aquamin Mg,Vitar Origin,42300401,8595011138016,Hořčík,Kapsle,165,True,True,False,https://www.vitar.cz/vitar-eko-horcik-aquamin-mg/,https://www.nasevitaminy.cz/vitar-eko-horcik-aquamin-mg,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_0a8f75594c98,Vitar ORIGIN Kolagen forte,Vitar Origin,42300400,8595011137989,"Krása, vlasy a pleť",Kapsle,194,True,True,False,https://www.vitar.cz/vitar-eko-kolagen-forte/,https://www.nasevitaminy.cz/vitar-eko-kolagen-forte,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_8f848ba62633,Vitar ORIGIN Kurkuma + ostropestřec mariánský,Vitar Origin,42300415,8595011143553,Játra a detox,Kapsle,262,True,True,False,https://www.vitar.cz/vitar-eko-kurkuma-ostropestrec-mariansky/,https://www.nasevitaminy.cz/vitar-eko-kurkuma-ostropestrec-mariansky,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_ac09f1d1790a,Vitar ORIGIN Probiotika forte,Vitar Origin,42300402,8595011138047,Trávení a probiotika,Kapsle,136,True,True,False,https://www.vitar.cz/vitar-eko-probiotika-forte/,https://www.nasevitaminy.cz/vitar-eko-probiotika-forte,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_de62e4e3c026,Vitar ORIGIN Vitamin C 500 mg,Vitar Origin,42300404,8595011138184,Imunita,Kapsle,184,True,True,False,https://www.vitar.cz/vitar-eko-vitamin-c-500-mg/,https://www.nasevitaminy.cz/vitar-eko-vitamin-c-500-mg,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_6f91bdc87334,Vitar ORIGIN Vitamin D3 1000 IU,Vitar Origin,42300409,8595011141658,Zdraví žen,Kapsle,194,True,True,False,https://www.vitar.cz/vitar-eko-vitamin-d3/,https://www.nasevitaminy.cz/vitar-eko-vitamin-d3-1000-iu,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_c0743fc04efa,Vitar ORIGINE Ginkgo biloba forte + zelený čaj,Vitar Origin,42300418,8595011140217,Nezařazeno,Želé / gummies,176,True,True,False,https://www.vitar.cz/vitar-eko-ginkgo-biloba/,https://www.nasevitaminy.cz/vitar-ginkgo-biloba-zel-caj-60-kapsli-eko,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,True
prd_8181364fc404,Vitar Veterinae ArtiVit Forte prášek,Vitar Veterinae,"45000003, 45000004, 45000005",,Klouby a pohyb,Prášek,229,True,False,False,https://www.vitar.cz/vitar-veterinae-artivit-forte-prasek/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_8169d983c817,Vitar Veterinae Artivit Forte sypká směs /400g,Vitar Veterinae,50301004,8595011125481,Klouby a pohyb,Prášek,1099,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-400g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_50b9c4009ea1,Vitar Veterinae Artivit Forte sypká směs/600g,Vitar Veterinae,50301005,8595011125504,Klouby a pohyb,Prášek,1399,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-600g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_f7550e74432e,Vitar Veterinae Artivit Forte sypká směs / 70 g,Vitar Veterinae,50301003,8595011125467,Klouby a pohyb,Prášek,229,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-70-g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_c6e2631ec5a8,VITAR Veterinae ArtiVit Pegas Forte 7,Vitar Veterinae,50301016,8595011134643,Klouby a pohyb,Prášek,1299,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-pegas-forte-7-700g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_a6d0ebd07b10,Vitar Veterinae ArtiVit Pegas Forte 7,Vitar Veterinae,45000016,8595011134643,Klouby a pohyb,Prášek,1299,True,False,False,https://www.vitar.cz/vitar-veterinae-artivit-pegas-forte-7/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_7060b44bda64,Vitar Veterinae ArtiVit Pegas MSM,Vitar Veterinae,50301015,8595011132366,Klouby a pohyb,Neurčeno,829,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-pegas-msm-smes-720g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_b220d3175e57,Vitar Veterinae ArtiVit Pegas MSM,Vitar Veterinae,45000015,8595011132366,Klouby a pohyb,Prášek,829,True,False,False,https://www.vitar.cz/vitar-veterinae-artivit-pegas-msm/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_6db82df400e4,Vitar Veterinae ArtiVit sirup,Vitar Veterinae,00000016,,Klouby a pohyb,Sirup / elixír,599,True,False,False,https://www.vitar.cz/vitar-veterinae-artivit-sirup/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_5bbe4bced4b2,VITAR Veterinae Artivit sirup 1000 ml,Vitar Veterinae,50301012,8595011130584,Veterina,Sirup / elixír,999,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-1000ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_8a9ad60536a0,VITAR Veterinae Artivit sirup 200 ml,Vitar Veterinae,50301001,8595011125429,Veterina,Sirup / elixír,329,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-200-ml-2,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_6d58bd77e6fe,VITAR Veterinae Artivit sirup 500 ml,Vitar Veterinae,50301002,8595011125443,Veterina,Sirup / elixír,599,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-500-ml-2,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_50e942afe726,VITAR Veterinae balíček Artivit sirup 200 ml + DentOn 50 g,Vitar Veterinae,50303001,8595011137309,Veterina,Sirup / elixír,329,False,True,False,,https://www.nasevitaminy.cz/balicek-artivit-sirup-200-denton-50,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_1e8bf7d0b721,VITAR Veterinae Balíček ArtiVit sirup 500 ml + cestovní miska ZDARMA,Vitar Veterinae,50303031,8595011146905,Veterina,Sirup / elixír,599,False,True,False,,https://www.nasevitaminy.cz/balicek-artivit-sir-500-ml-cestovni-miska-2,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_3d80c9eb80c0,VITAR Veterinae balíček Artivit sirup 500 ml + Lososový olej 200 ml,Vitar Veterinae,50303020,8595011144390,Veterina,Sirup / elixír,599,False,True,False,,https://www.nasevitaminy.cz/balicek-artivit-sirup500-ml-lososovy-olej-200-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_50adb27efed0,VITAR Veterinae balíček Artivit sirup + DentOn + Lososový olej,Vitar Veterinae,50303021,8595011144406,Veterina,Sirup / elixír,999,False,True,False,,https://www.nasevitaminy.cz/balicek-artivit-sir-1000-ml-denton100g-losos-olej-2,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_55c21b19cbc1,Vitar Veterinae DentON,Vitar Veterinae,00000014,,Veterina,Prášek,239,True,False,False,https://www.vitar.cz/vitar-veterinae-denton/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_d9a111938244,VITAR Veterinae DentON sypká směs 100 g,Vitar Veterinae,50301014,8595011131864,Veterina,Prášek,369,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-denton-sypka-smes-100g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
